-0.4826,-0.2641,0.8070,46.9971,-0.3109,-2.1245
-0.4826,-0.2641,0.7816,46.5826,-0.4145,-2.0726
-0.4826,-0.2641,0.7562,46.3753,-0.2073,-2.2281
-0.4826,-0.2641,0.7308,46.0644,-0.1554,-2.2799
-0.4826,-0.2641,0.7054,45.7535,-0.2073,-2.3317
-0.4826,-0.2641,0.6800,45.5463,-0.2073,-2.3317
-0.4826,-0.2641,0.6546,45.2872,-0.1554,-2.3835
-0.4826,-0.2641,0.6292,45.0799,-0.1554,-2.4354
-0.4826,-0.2641,0.6038,44.8727,-0.1036,-2.3317
-0.4826,-0.2641,0.5784,44.7172,-0.1036,-2.2799
-0.4826,-0.2641,0.5530,44.5618,-0.1036,-2.2799
-0.4826,-0.2641,0.5276,44.4581,0.0000,-2.1763
-0.4826,-0.2641,0.5022,44.3027,0.0000,-2.1245
-0.4826,-0.2641,0.4768,44.1990,0.1036,-2.0726
-0.4826,-0.2641,0.4514,44.1472,0.0000,-2.0726
-0.4826,-0.2641,0.4260,44.0954,-0.1036,-2.0208
-0.4826,-0.2641,0.4006,44.0436,-0.1036,-1.9690
-0.4826,-0.2641,0.3752,44.0436,-0.2073,-1.8654
-0.4826,-0.2641,0.3498,44.0954,0.0000,-1.8654
-0.4826,-0.2641,0.3244,44.0436,0.0518,-1.7617
-0.4826,-0.2641,0.2990,44.0954,0.0000,-1.7617
-0.4826,-0.2334,1.0102,49.6397,0.0000,-1.0363
-0.4826,-0.2334,0.9848,49.3288,0.0000,-1.2436
-0.4826,-0.2334,0.9594,48.9661,-0.0518,-1.5027
-0.4826,-0.2334,0.9340,48.6034,-0.0518,-1.6063
-0.4826,-0.2334,0.9086,48.2407,-0.1036,-1.7099
-0.4826,-0.2334,0.8832,47.8780,-0.1036,-1.8654
-0.4826,-0.2334,0.8578,47.5153,-0.1554,-1.9690
-0.4826,-0.2334,0.8324,47.1526,-0.2073,-2.0726
-0.4826,-0.2334,0.8070,46.8417,-0.1554,-2.2281
-0.4826,-0.2334,0.7816,46.5308,-0.1554,-2.3835
-0.4826,-0.2334,0.7562,46.1681,-0.1036,-2.3317
-0.4826,-0.2334,0.7308,45.8572,0.0000,-2.3317
-0.4826,-0.2334,0.7054,45.5463,-0.1554,-2.3317
-0.4826,-0.2334,0.6800,45.2872,-0.1554,-2.3835
-0.4826,-0.2334,0.6546,45.0281,-0.1036,-2.3835
-0.4826,-0.2334,0.6292,44.8208,-0.1036,-2.3835
-0.4826,-0.2334,0.6038,44.6136,0.0000,-2.3317
-0.4826,-0.2334,0.5784,44.4581,-0.0518,-2.2281
-0.4826,-0.2334,0.5530,44.3027,0.0000,-2.1763
-0.4826,-0.2334,0.5276,44.1472,0.1036,-2.1763
-0.4826,-0.2334,0.5022,44.0436,0.1036,-2.1245
-0.4826,-0.2334,0.4768,43.9400,0.1036,-2.0208
-0.4826,-0.2334,0.4514,43.8882,0.0518,-2.0208
-0.4826,-0.2334,0.4260,43.8363,0.0000,-1.9690
-0.4826,-0.2334,0.4006,43.7845,0.1036,-1.9172
-0.4826,-0.2334,0.3752,43.7845,0.0518,-1.9172
-0.4826,-0.2334,0.3498,43.7845,0.1036,-1.7617
-0.4826,-0.2334,0.3244,43.7845,0.1554,-1.7099
-0.4826,-0.2334,0.2990,43.8363,0.2073,-1.6581
-0.4826,-0.2026,1.0102,49.5879,0.1554,-0.9845
-0.4826,-0.2026,0.9848,49.2252,0.2073,-1.2436
-0.4826,-0.2026,0.9594,48.8625,0.1554,-1.4508
-0.4826,-0.2026,0.9340,48.4998,0.0518,-1.6581
-0.4826,-0.2026,0.9086,48.1371,0.0000,-1.7617
-0.4826,-0.2026,0.8832,47.7744,0.0518,-1.8654
-0.4826,-0.2026,0.8578,47.4116,0.0000,-1.9690
-0.4826,-0.2026,0.8324,46.9971,-0.1036,-2.1245
-0.4826,-0.2026,0.8070,46.6344,-0.1036,-2.2281
-0.4826,-0.2026,0.7816,46.2717,-0.1036,-2.2281
-0.4826,-0.2026,0.7562,45.9090,0.0000,-2.2799
-0.4826,-0.2026,0.7308,45.5981,0.0000,-2.2799
-0.4826,-0.2026,0.7054,45.3390,0.0000,-2.3317
-0.4826,-0.2026,0.6800,45.0281,0.0000,-2.3317
-0.4826,-0.2026,0.6546,44.8208,0.0000,-2.3317
-0.4826,-0.2026,0.6292,44.5618,0.0518,-2.3317
-0.4826,-0.2026,0.6038,44.3027,0.1036,-2.3317
-0.4826,-0.2026,0.5784,44.1990,0.1036,-2.2281
-0.4826,-0.2026,0.5530,44.0436,0.1554,-2.1245
-0.4826,-0.2026,0.5276,43.8882,0.2073,-2.1245
-0.4826,-0.2026,0.5022,43.7327,0.2591,-2.0726
-0.4826,-0.2026,0.4768,43.6809,0.2591,-2.0208
-0.4826,-0.2026,0.4514,43.6291,0.3109,-1.9690
-0.4826,-0.2026,0.4260,43.5773,0.2073,-1.9690
-0.4826,-0.2026,0.4006,43.5254,0.2591,-1.9172
-0.4826,-0.2026,0.3752,43.5254,0.2591,-1.8654
-0.4826,-0.2026,0.3498,43.4736,0.3109,-1.8136
-0.4826,-0.2026,0.3244,43.5254,0.3109,-1.7099
-0.4826,-0.2026,0.2990,43.5773,0.4663,-1.6581
-0.4826,-0.1719,1.0102,49.5361,0.3627,-1.1400
-0.4826,-0.1719,0.9848,49.2252,0.3627,-1.3472
-0.4826,-0.1719,0.9594,48.8107,0.3109,-1.5027
-0.4826,-0.1719,0.9340,48.3961,0.2073,-1.7099
-0.4826,-0.1719,0.9086,48.0334,0.1554,-1.8654
-0.4826,-0.1719,0.8832,47.6189,0.1554,-1.9690
-0.4826,-0.1719,0.8578,47.2562,0.1554,-2.1245
-0.4826,-0.1719,0.8324,46.8417,0.0518,-2.1763
-0.4826,-0.1719,0.8070,46.4790,0.1036,-2.1763
-0.4826,-0.1719,0.7816,46.0644,0.0518,-2.3317
-0.4826,-0.1719,0.7562,45.7017,0.1036,-2.3317
-0.4826,-0.1719,0.7308,45.3908,0.1554,-2.3835
-0.4826,-0.1719,0.7054,45.0799,0.1036,-2.3835
-0.4826,-0.1719,0.6800,44.7690,0.1554,-2.3317
-0.4826,-0.1719,0.6546,44.5099,0.2591,-2.3317
-0.4826,-0.1719,0.6292,44.3027,0.2591,-2.3317
-0.4826,-0.1719,0.6038,44.0954,0.3109,-2.2799
-0.4826,-0.1719,0.5784,43.9400,0.3109,-2.1763
-0.4826,-0.1719,0.5530,43.7327,0.3627,-2.1763
-0.4826,-0.1719,0.5276,43.6291,0.4663,-2.1245
-0.4826,-0.1719,0.5022,43.5254,0.4663,-2.0208
-0.4826,-0.1719,0.4768,43.4218,0.4663,-2.0208
-0.4826,-0.1719,0.4514,43.3182,0.5182,-1.9172
-0.4826,-0.1719,0.4260,43.2664,0.5182,-1.9172
-0.4826,-0.1719,0.4006,43.2664,0.5700,-1.9172
-0.4826,-0.1719,0.3752,43.2664,0.4663,-1.8136
-0.4826,-0.1719,0.3498,43.2664,0.6736,-1.7617
-0.4826,-0.1719,0.3244,43.3182,0.6736,-1.6063
-0.4826,-0.1719,0.2990,43.3700,0.7254,-1.6063
-0.4826,-0.1412,1.0102,49.5361,0.4663,-1.0363
-0.4826,-0.1412,0.9848,49.1734,0.5182,-1.1918
-0.4826,-0.1412,0.9594,48.7589,0.4663,-1.4508
-0.4826,-0.1412,0.9340,48.3443,0.4145,-1.6063
-0.4826,-0.1412,0.9086,47.9816,0.3109,-1.7099
-0.4826,-0.1412,0.8832,47.5153,0.2591,-1.8654
-0.4826,-0.1412,0.8578,47.1007,0.3109,-2.0726
-0.4826,-0.1412,0.8324,46.6862,0.2591,-2.1245
-0.4826,-0.1412,0.8070,46.2717,0.3627,-2.2281
-0.4826,-0.1412,0.7816,45.8572,0.2591,-2.2799
-0.4826,-0.1412,0.7562,45.4426,0.3109,-2.3317
-0.4826,-0.1412,0.7308,45.1317,0.3109,-2.3317
-0.4826,-0.1412,0.7054,44.8208,0.3627,-2.2799
-0.4826,-0.1412,0.6800,44.5099,0.3627,-2.2799
-0.4826,-0.1412,0.6546,44.2509,0.4145,-2.3317
-0.4826,-0.1412,0.6292,43.9918,0.4663,-2.2799
-0.4826,-0.1412,0.6038,43.7327,0.5700,-2.2281
-0.4826,-0.1412,0.5784,43.5773,0.6736,-2.2281
-0.4826,-0.1412,0.5530,43.4218,0.6218,-2.1245
-0.4826,-0.1412,0.5276,43.3182,0.7254,-2.0726
-0.4826,-0.1412,0.5022,43.2664,0.7772,-2.0208
-0.4826,-0.1412,0.4768,43.1627,0.8809,-1.9690
-0.4826,-0.1412,0.4514,43.0591,0.9327,-1.9690
-0.4826,-0.1412,0.4260,43.0073,0.8809,-1.9172
-0.4826,-0.1412,0.4006,43.0591,0.8809,-1.8654
-0.4826,-0.1412,0.3752,43.0073,0.8809,-1.8654
-0.4826,-0.1412,0.3498,43.0591,1.0363,-1.7617
-0.4826,-0.1412,0.3244,43.0591,1.1918,-1.6581
-0.4826,-0.1412,0.2990,43.1109,1.1918,-1.6063
-0.4826,-0.1104,1.0102,49.5879,0.6218,-0.9845
-0.4826,-0.1104,0.9848,49.1734,0.6218,-1.1918
-0.4826,-0.1104,0.9594,48.7589,0.6736,-1.4508
-0.4826,-0.1104,0.9340,48.3443,0.5700,-1.6063
-0.4826,-0.1104,0.9086,47.8780,0.5182,-1.7617
-0.4826,-0.1104,0.8832,47.4116,0.4663,-1.9690
-0.4826,-0.1104,0.8578,46.9971,0.5700,-2.0208
-0.4826,-0.1104,0.8324,46.5308,0.5182,-2.1763
-0.4826,-0.1104,0.8070,46.0644,0.5700,-2.2281
-0.4826,-0.1104,0.7816,45.6499,0.5182,-2.2799
-0.4826,-0.1104,0.7562,45.2354,0.5700,-2.3317
-0.4826,-0.1104,0.7308,44.8727,0.6218,-2.2799
-0.4826,-0.1104,0.7054,44.5618,0.6218,-2.2799
-0.4826,-0.1104,0.6800,44.2509,0.7254,-2.2281
-0.4826,-0.1104,0.6546,44.0436,0.7772,-2.2281
-0.4826,-0.1104,0.6292,43.7327,0.7772,-2.2281
-0.4826,-0.1104,0.6038,43.5254,0.9845,-2.1245
-0.4826,-0.1104,0.5784,43.4218,1.0363,-2.1245
-0.4826,-0.1104,0.5530,43.2664,1.0363,-2.0726
-0.4826,-0.1104,0.5276,43.1109,1.1400,-2.0208
-0.4826,-0.1104,0.5022,42.9555,1.2436,-1.9690
-0.4826,-0.1104,0.4768,42.9555,1.2954,-1.9690
-0.4826,-0.1104,0.4514,42.9036,1.2954,-1.9172
-0.4826,-0.1104,0.4260,42.8518,1.3472,-1.8654
-0.4826,-0.1104,0.4006,42.8000,1.3990,-1.7617
-0.4826,-0.1104,0.3752,42.8518,1.3472,-1.7617
-0.4826,-0.1104,0.3498,42.8518,1.5545,-1.7099
-0.4826,-0.1104,0.3244,42.9036,1.6581,-1.7099
-0.4826,-0.1104,0.2990,43.0073,1.6581,-1.6063
-0.4826,-0.0797,1.0102,49.5361,0.7254,-1.0363
-0.4826,-0.0797,0.9848,49.1734,0.8291,-1.2436
-0.4826,-0.0797,0.9594,48.7589,0.7772,-1.4508
-0.4826,-0.0797,0.9340,48.3443,0.8291,-1.6063
-0.4826,-0.0797,0.9086,47.8780,0.7772,-1.8654
-0.4826,-0.0797,0.8832,47.3598,0.7772,-1.9690
-0.4826,-0.0797,0.8578,46.8935,0.8291,-2.1763
-0.4826,-0.0797,0.8324,46.4271,0.8291,-2.2281
-0.4826,-0.0797,0.8070,45.9608,0.8809,-2.2281
-0.4826,-0.0797,0.7816,45.4944,0.8809,-2.2799
-0.4826,-0.0797,0.7562,45.0799,0.9845,-2.2799
-0.4826,-0.0797,0.7308,44.7172,1.0363,-2.1763
-0.4826,-0.0797,0.7054,44.4063,1.0881,-2.1763
-0.4826,-0.0797,0.6800,44.0954,1.1918,-2.1763
-0.4826,-0.0797,0.6546,43.8363,1.2436,-2.0726
-0.4826,-0.0797,0.6292,43.6291,1.2954,-2.0726
-0.4826,-0.0797,0.6038,43.4218,1.3990,-2.0208
-0.4826,-0.0797,0.5784,43.2664,1.5027,-2.0208
-0.4826,-0.0797,0.5530,43.1109,1.6063,-1.9690
-0.4826,-0.0797,0.5276,43.0073,1.6581,-1.9172
-0.4826,-0.0797,0.5022,42.9036,1.7099,-1.8654
-0.4826,-0.0797,0.4768,42.9036,1.8136,-1.7617
-0.4826,-0.0797,0.4514,42.9036,1.8654,-1.7617
-0.4826,-0.0797,0.4260,42.8000,1.8654,-1.7099
-0.4826,-0.0797,0.4006,42.8518,1.9690,-1.6063
-0.4826,-0.0797,0.3752,42.8518,1.9690,-1.6581
-0.4826,-0.0797,0.3498,42.9036,2.0726,-1.5545
-0.4826,-0.0797,0.3244,42.9555,2.2281,-1.5545
-0.4826,-0.0797,0.2990,43.0591,2.2799,-1.4508
-0.4826,-0.0489,1.0102,49.6915,0.9327,-1.1400
-0.4826,-0.0489,0.9848,49.2252,0.9327,-1.3472
-0.4826,-0.0489,0.9594,48.8107,0.9845,-1.5545
-0.4826,-0.0489,0.9340,48.3961,0.9327,-1.7099
-0.4826,-0.0489,0.9086,47.9298,0.9845,-1.8654
-0.4826,-0.0489,0.8832,47.4635,1.0363,-1.9690
-0.4826,-0.0489,0.8578,46.9453,1.0881,-2.1245
-0.4826,-0.0489,0.8324,46.4790,1.1918,-2.1245
-0.4826,-0.0489,0.8070,45.9608,1.2436,-2.1763
-0.4826,-0.0489,0.7816,45.4944,1.2954,-2.1763
-0.4826,-0.0489,0.7562,45.0799,1.3990,-2.2281
-0.4826,-0.0489,0.7308,44.6654,1.5027,-2.1763
-0.4826,-0.0489,0.7054,44.3545,1.6063,-2.1245
-0.4826,-0.0489,0.6800,44.0954,1.7099,-2.0726
-0.4826,-0.0489,0.6546,43.8882,1.7617,-2.0726
-0.4826,-0.0489,0.6292,43.6809,1.8654,-1.9172
-0.4826,-0.0489,0.6038,43.5254,1.9690,-1.9172
-0.4826,-0.0489,0.5784,43.3700,2.0726,-1.8654
-0.4826,-0.0489,0.5530,43.2664,2.1763,-1.8136
-0.4826,-0.0489,0.5276,43.1109,2.3317,-1.8136
-0.4826,-0.0489,0.5022,43.0591,2.3835,-1.7099
-0.4826,-0.0489,0.4768,43.0073,2.4872,-1.6581
-0.4826,-0.0489,0.4514,43.0073,2.5908,-1.5545
-0.4826,-0.0489,0.4260,43.0073,2.6944,-1.6063
-0.4826,-0.0489,0.4006,43.0073,2.6426,-1.6063
-0.4826,-0.0489,0.3752,43.0591,2.7462,-1.5545
-0.4826,-0.0489,0.3498,43.1109,2.8499,-1.5027
-0.4826,-0.0489,0.3244,43.1627,3.0053,-1.5545
-0.4826,-0.0489,0.2990,43.2664,3.0053,-1.4508
-0.4826,-0.0182,1.0102,49.7952,1.1400,-0.8291
-0.4826,-0.0182,0.9848,49.4325,1.0881,-1.0363
-0.4826,-0.0182,0.9594,49.0179,1.1400,-1.2954
-0.4826,-0.0182,0.9340,48.5516,1.1918,-1.4508
-0.4826,-0.0182,0.9086,48.0852,1.3472,-1.6581
-0.4826,-0.0182,0.8832,47.5671,1.3472,-1.9172
-0.4826,-0.0182,0.8578,47.1007,1.4508,-2.0208
-0.4826,-0.0182,0.8324,46.5826,1.5545,-2.1245
-0.4826,-0.0182,0.8070,46.1162,1.7099,-2.1763
-0.4826,-0.0182,0.7816,45.6499,1.8136,-2.1763
-0.4826,-0.0182,0.7562,45.2354,1.8654,-2.1245
-0.4826,-0.0182,0.7308,44.9245,2.0208,-2.0726
-0.4826,-0.0182,0.7054,44.5618,2.1763,-2.0208
-0.4826,-0.0182,0.6800,44.3545,2.2799,-1.9690
-0.4826,-0.0182,0.6546,44.1472,2.4354,-1.9172
-0.4826,-0.0182,0.6292,43.9400,2.5390,-1.8654
-0.4826,-0.0182,0.6038,43.7845,2.6426,-1.7617
-0.4826,-0.0182,0.5784,43.6809,2.7462,-1.7617
-0.4826,-0.0182,0.5530,43.5773,2.9017,-1.7099
-0.4826,-0.0182,0.5276,43.5254,3.0053,-1.6063
-0.4826,-0.0182,0.5022,43.4736,3.0571,-1.6581
-0.4826,-0.0182,0.4768,43.4218,3.2126,-1.5545
-0.4826,-0.0182,0.4514,43.4218,3.3680,-1.5027
-0.4826,-0.0182,0.4260,43.4736,3.3680,-1.4508
-0.4826,-0.0182,0.4006,43.4736,3.5753,-1.4508
-0.4826,-0.0182,0.3752,43.5254,3.5753,-1.3990
-0.4826,-0.0182,0.3498,43.5773,3.6789,-1.5027
-0.4826,-0.0182,0.3244,43.6809,3.7308,-1.3990
-0.4826,-0.0182,0.2990,43.7845,3.7826,-1.3990
-0.4826,0.0126,1.0102,50.0024,1.2436,-0.6218
-0.4826,0.0126,0.9848,49.6397,1.2954,-0.8291
-0.4826,0.0126,0.9594,49.2252,1.3472,-1.0881
-0.4826,0.0126,0.9340,48.8107,1.3990,-1.3472
-0.4826,0.0126,0.9086,48.3443,1.5545,-1.5545
-0.4826,0.0126,0.8832,47.8262,1.7099,-1.7099
-0.4826,0.0126,0.8578,47.3080,1.8136,-1.8654
-0.4826,0.0126,0.8324,46.8417,1.9690,-1.9690
-0.4826,0.0126,0.8070,46.4271,2.1245,-1.9690
-0.4826,0.0126,0.7816,46.0126,2.2799,-1.9690
-0.4826,0.0126,0.7562,45.6499,2.4354,-1.9172
-0.4826,0.0126,0.7308,45.2872,2.5908,-1.9172
-0.4826,0.0126,0.7054,44.9763,2.6944,-1.8136
-0.4826,0.0126,0.6800,44.7690,2.8499,-1.8136
-0.4826,0.0126,0.6546,44.6136,3.0053,-1.7617
-0.4826,0.0126,0.6292,44.5099,3.1608,-1.6581
-0.4826,0.0126,0.6038,44.3545,3.3162,-1.6063
-0.4826,0.0126,0.5784,44.1990,3.4199,-1.6063
-0.4826,0.0126,0.5530,44.1472,3.5235,-1.5545
-0.4826,0.0126,0.5276,44.0954,3.7308,-1.5545
-0.4826,0.0126,0.5022,44.0954,3.8344,-1.4508
-0.4826,0.0126,0.4768,44.0436,3.9380,-1.3990
-0.4826,0.0126,0.4514,44.0954,4.0416,-1.4508
-0.4826,0.0126,0.4260,44.1472,4.1453,-1.4508
-0.4826,0.0126,0.4006,44.1472,4.2489,-1.5027
-0.4826,0.0126,0.3752,44.1990,4.3007,-1.3990
-0.4826,0.0126,0.3498,44.3027,4.5080,-1.4508
-0.4826,0.0126,0.3244,44.4063,4.5598,-1.4508
-0.4826,0.0126,0.2990,44.4063,4.5598,-1.3472
-0.4826,0.0433,1.0102,50.2097,1.2954,-0.6218
-0.4826,0.0433,0.9848,49.8988,1.3472,-0.7772
-0.4826,0.0433,0.9594,49.4843,1.5027,-1.1400
-0.4826,0.0433,0.9340,49.0698,1.6581,-1.2436
-0.4826,0.0433,0.9086,48.6552,1.8136,-1.4508
-0.4826,0.0433,0.8832,48.1889,1.9172,-1.5545
-0.4826,0.0433,0.8578,47.7225,2.1763,-1.6063
-0.4826,0.0433,0.8324,47.3080,2.3317,-1.7099
-0.4826,0.0433,0.8070,46.8935,2.5390,-1.7099
-0.4826,0.0433,0.7816,46.5308,2.7462,-1.8136
-0.4826,0.0433,0.7562,46.1681,2.9017,-1.7617
-0.4826,0.0433,0.7308,45.9090,3.1090,-1.7099
-0.4826,0.0433,0.7054,45.7017,3.2126,-1.6063
-0.4826,0.0433,0.6800,45.4944,3.4199,-1.5545
-0.4826,0.0433,0.6546,45.3390,3.5753,-1.5027
-0.4826,0.0433,0.6292,45.1836,3.7308,-1.4508
-0.4826,0.0433,0.6038,45.1317,3.8862,-1.4508
-0.4826,0.0433,0.5784,45.0281,3.9898,-1.3990
-0.4826,0.0433,0.5530,44.9763,4.1971,-1.3990
-0.4826,0.0433,0.5276,44.9245,4.3007,-1.3472
-0.4826,0.0433,0.5022,44.9245,4.4562,-1.3472
-0.4826,0.0433,0.4768,44.9763,4.5598,-1.2954
-0.4826,0.0433,0.4514,44.9763,4.6634,-1.2954
-0.4826,0.0433,0.4260,44.9763,4.8707,-1.3472
-0.4826,0.0433,0.4006,45.0281,4.9225,-1.3472
-0.4826,0.0433,0.3752,45.0799,4.9743,-1.3472
-0.4826,0.0433,0.3498,45.1836,5.1816,-1.3472
-0.4826,0.0433,0.3244,45.2872,5.1816,-1.3472
-0.4826,0.0433,0.2990,45.4426,5.2334,-1.3472
-0.4826,0.0741,1.0102,50.4688,1.2954,-0.4145
-0.4826,0.0741,0.9848,50.1579,1.4508,-0.6736
-0.4826,0.0741,0.9594,49.7952,1.6063,-0.8809
-0.4826,0.0741,0.9340,49.4325,1.7617,-1.0363
-0.4826,0.0741,0.9086,49.0698,1.9690,-1.2436
-0.4826,0.0741,0.8832,48.6552,2.2281,-1.2954
-0.4826,0.0741,0.8578,48.2407,2.3835,-1.4508
-0.4826,0.0741,0.8324,47.8780,2.5908,-1.5027
-0.4826,0.0741,0.8070,47.5153,2.7981,-1.5545
-0.4826,0.0741,0.7816,47.2044,3.0571,-1.5545
-0.4826,0.0741,0.7562,46.9453,3.2126,-1.5027
-0.4826,0.0741,0.7308,46.6862,3.4199,-1.4508
-0.4826,0.0741,0.7054,46.5308,3.6271,-1.4508
-0.4826,0.0741,0.6800,46.3753,3.7826,-1.3990
-0.4826,0.0741,0.6546,46.1681,3.9380,-1.3472
-0.4826,0.0741,0.6292,46.1162,4.1453,-1.2954
-0.4826,0.0741,0.6038,46.0644,4.3007,-1.2954
-0.4826,0.0741,0.5784,46.0644,4.4044,-1.2436
-0.4826,0.0741,0.5530,46.0126,4.5598,-1.1918
-0.4826,0.0741,0.5276,45.9608,4.6634,-1.1918
-0.4826,0.0741,0.5022,46.0126,4.8189,-1.1918
-0.4826,0.0741,0.4768,46.0126,4.9743,-1.1918
-0.4826,0.0741,0.4514,46.0644,5.0780,-1.1400
-0.4826,0.0741,0.4260,46.1162,5.2334,-1.1918
-0.4826,0.0741,0.4006,46.2199,5.4407,-1.2436
-0.4826,0.0741,0.3752,46.2717,5.4407,-1.2954
-0.4826,0.0741,0.3498,46.3753,5.5443,-1.2954
-0.4826,0.0741,0.3244,46.4790,5.5961,-1.2954
-0.4826,0.0741,0.2990,46.6344,5.6479,-1.2954
-0.4826,0.1048,1.0102,50.7797,1.1918,-0.2591
-0.4826,0.1048,0.9848,50.5206,1.3990,-0.3109
-0.4826,0.1048,0.9594,50.2097,1.5545,-0.5182
-0.4826,0.1048,0.9340,49.8470,1.8136,-0.7254
-0.4826,0.1048,0.9086,49.5361,2.0726,-0.8291
-0.4826,0.1048,0.8832,49.1216,2.2281,-0.9845
-0.4826,0.1048,0.8578,48.8625,2.5390,-1.1400
-0.4826,0.1048,0.8324,48.5516,2.6944,-1.2436
-0.4826,0.1048,0.8070,48.2407,2.9017,-1.2436
-0.4826,0.1048,0.7816,48.0334,3.1608,-1.2954
-0.4826,0.1048,0.7562,47.8262,3.3162,-1.2436
-0.4826,0.1048,0.7308,47.6707,3.5235,-1.1918
-0.4826,0.1048,0.7054,47.5153,3.7308,-1.1918
-0.4826,0.1048,0.6800,47.3598,3.8862,-1.1918
-0.4826,0.1048,0.6546,47.2562,4.0935,-1.1918
-0.4826,0.1048,0.6292,47.2044,4.2489,-1.1400
-0.4826,0.1048,0.6038,47.1526,4.4044,-1.0881
-0.4826,0.1048,0.5784,47.1526,4.5598,-1.0881
-0.4826,0.1048,0.5530,47.1007,4.6634,-1.0881
-0.4826,0.1048,0.5276,47.1007,4.7671,-1.0363
-0.4826,0.1048,0.5022,47.1526,4.9225,-1.0363
-0.4826,0.1048,0.4768,47.2044,5.0780,-1.0363
-0.4826,0.1048,0.4514,47.2562,5.2334,-1.0881
-0.4826,0.1048,0.4260,47.3598,5.3370,-1.1400
-0.4826,0.1048,0.4006,47.4116,5.4925,-1.1918
-0.4826,0.1048,0.3752,47.5153,5.5961,-1.1918
-0.4826,0.1048,0.3498,47.6189,5.7516,-1.1400
-0.4826,0.1048,0.3244,47.7744,5.7516,-1.2436
-0.4826,0.1048,0.2990,47.8780,5.8034,-1.2954
-0.4826,0.1356,1.0102,51.0906,1.1918,-0.0518
-0.4826,0.1356,0.9848,50.8833,1.3990,-0.1036
-0.4826,0.1356,0.9594,50.5724,1.5545,-0.2591
-0.4826,0.1356,0.9340,50.2615,1.7099,-0.4663
-0.4826,0.1356,0.9086,50.0024,1.9690,-0.6218
-0.4826,0.1356,0.8832,49.7434,2.2281,-0.8291
-0.4826,0.1356,0.8578,49.4325,2.4872,-0.9327
-0.4826,0.1356,0.8324,49.2252,2.6426,-0.9845
-0.4826,0.1356,0.8070,49.0179,2.8499,-1.0363
-0.4826,0.1356,0.7816,48.8107,3.1090,-1.0363
-0.4826,0.1356,0.7562,48.6034,3.2126,-1.0363
-0.4826,0.1356,0.7308,48.4998,3.4199,-0.9845
-0.4826,0.1356,0.7054,48.3961,3.5753,-0.9845
-0.4826,0.1356,0.6800,48.3443,3.7826,-1.0363
-0.4826,0.1356,0.6546,48.2925,3.9380,-0.9845
-0.4826,0.1356,0.6292,48.2925,4.0416,-0.9327
-0.4826,0.1356,0.6038,48.2407,4.2489,-0.9845
-0.4826,0.1356,0.5784,48.2407,4.3525,-0.9845
-0.4826,0.1356,0.5530,48.2407,4.5080,-0.9845
-0.4826,0.1356,0.5276,48.2925,4.5598,-0.9327
